date,landing_page,sessions,engaged_sessions,bounce_rate,conversions,revenue
2025-12-27,/collections/bestsellers,694,272,0.6084,18,1244.25
2025-12-27,/lp/free-serum-sample,2636,1072,0.5933,97,6392.61
2025-12-27,/lp/skincare-routine-quiz,1645,761,0.5374,61,3940.18
2025-12-27,/lp/spf-bundle-20-off,2234,1151,0.4849,134,9282.97
2025-12-27,/products/vitamin-c-serum,1054,513,0.5132,43,2835.54
2025-12-28,/,514,173,0.6626,8,568.29
2025-12-28,/collections/bestsellers,666,268,0.597,17,1117.04
2025-12-28,/lp/free-serum-sample,2478,1006,0.5942,95,6877.71
2025-12-28,/lp/skincare-routine-quiz,1528,708,0.5366,57,3994.85
2025-12-28,/lp/spf-bundle-20-off,2074,1048,0.4945,135,9826.86
2025-12-28,/products/vitamin-c-serum,1011,477,0.5277,44,2887.54
2025-12-29,/,501,169,0.6627,7,445.19
2025-12-29,/collections/bestsellers,616,257,0.5833,18,1193.43
2025-12-29,/lp/free-serum-sample,2469,1043,0.5777,94,6089.41
2025-12-29,/lp/skincare-routine-quiz,1397,642,0.5404,50,3361.79
2025-12-29,/lp/spf-bundle-20-off,2121,1116,0.4738,132,9003.33
2025-12-29,/products/vitamin-c-serum,1050,490,0.5331,41,2717.2
2025-12-30,/,486,149,0.6933,7,494.33
2025-12-30,/collections/bestsellers,661,278,0.5801,18,1266.13
2025-12-30,/lp/free-serum-sample,2712,1149,0.5765,112,7681.91
2025-12-30,/lp/skincare-routine-quiz,1480,689,0.5343,56,3957.0
2025-12-30,/lp/spf-bundle-20-off,2371,1236,0.4785,150,9607.95
2025-12-30,/products/vitamin-c-serum,994,481,0.5163,42,2699.28
2025-12-31,/,495,157,0.6828,7,478.87
2025-12-31,/collections/bestsellers,657,274,0.5827,18,1226.57
2025-12-31,/lp/free-serum-sample,2495,1023,0.5898,97,6399.31
2025-12-31,/lp/skincare-routine-quiz,1519,707,0.5345,55,3554.25
2025-12-31,/lp/spf-bundle-20-off,2239,1145,0.4887,132,9343.11
2025-12-31,/products/vitamin-c-serum,996,496,0.5022,43,2969.94
2026-01-01,/,482,158,0.672,8,522.34
2026-01-01,/collections/bestsellers,653,261,0.6,17,1181.84
2026-01-01,/lp/free-serum-sample,2430,975,0.5986,101,6881.32
2026-01-01,/lp/skincare-routine-quiz,1592,738,0.5366,58,3985.48
2026-01-01,/lp/spf-bundle-20-off,2129,1121,0.4734,130,9162.96
2026-01-01,/products/vitamin-c-serum,982,465,0.5263,43,2983.07
2026-01-02,/,601,192,0.6811,9,599.63
2026-01-02,/collections/bestsellers,810,324,0.5997,23,1479.66
2026-01-02,/lp/free-serum-sample,2707,1162,0.5708,109,7197.04
2026-01-02,/lp/skincare-routine-quiz,1711,797,0.534,64,4484.16
2026-01-02,/lp/spf-bundle-20-off,2725,1384,0.492,166,10637.36
2026-01-02,/products/vitamin-c-serum,1165,569,0.5114,46,3252.6
2026-01-03,/,588,202,0.6562,9,617.04
2026-01-03,/collections/bestsellers,733,303,0.587,20,1305.31
2026-01-03,/lp/free-serum-sample,2973,1250,0.5797,119,8457.5
2026-01-03,/lp/skincare-routine-quiz,1742,831,0.5232,63,4473.63
2026-01-03,/lp/spf-bundle-20-off,2283,1196,0.4762,137,9468.25
2026-01-03,/products/vitamin-c-serum,1040,500,0.519,42,2992.64
2026-01-04,/,639,218,0.6589,10,682.19
2026-01-04,/collections/bestsellers,840,334,0.6029,22,1438.3
2026-01-04,/lp/free-serum-sample,2948,1180,0.5996,112,7066.62
2026-01-04,/lp/skincare-routine-quiz,1884,908,0.5181,70,4626.13
2026-01-04,/lp/spf-bundle-20-off,2663,1409,0.4708,158,11123.47
2026-01-04,/products/vitamin-c-serum,1115,539,0.5168,49,3465.23
2026-01-05,/,518,167,0.678,8,552.08
2026-01-05,/collections/bestsellers,682,280,0.5893,18,1225.19
2026-01-05,/lp/free-serum-sample,2745,1176,0.5715,113,8037.79
2026-01-05,/lp/skincare-routine-quiz,1516,726,0.5213,58,4201.41
2026-01-05,/lp/spf-bundle-20-off,2328,1179,0.4934,146,10233.37
2026-01-05,/products/vitamin-c-serum,1077,518,0.5192,45,3131.61
2026-01-06,/,536,182,0.6606,8,553.79
2026-01-06,/collections/bestsellers,681,279,0.5906,18,1254.37
2026-01-06,/lp/free-serum-sample,2797,1129,0.5965,108,7482.91
2026-01-06,/lp/skincare-routine-quiz,1712,803,0.5311,59,3784.45
2026-01-06,/lp/spf-bundle-20-off,2514,1323,0.4739,160,10334.84
2026-01-06,/products/vitamin-c-serum,1042,495,0.5246,45,2917.21
2026-01-07,/,487,151,0.6898,8,525.43
2026-01-07,/collections/bestsellers,649,265,0.5921,17,1102.43
2026-01-07,/lp/free-serum-sample,2402,1017,0.5767,94,6453.88
2026-01-07,/lp/skincare-routine-quiz,1522,719,0.5275,57,3757.47
2026-01-07,/lp/spf-bundle-20-off,2238,1135,0.4928,139,8961.03
2026-01-07,/products/vitamin-c-serum,981,488,0.503,41,2912.22
2026-01-08,/,541,181,0.6661,9,597.72
2026-01-08,/collections/bestsellers,691,274,0.6038,19,1337.61
2026-01-08,/lp/free-serum-sample,2443,981,0.5983,95,5999.5
2026-01-08,/lp/skincare-routine-quiz,1504,684,0.5449,57,3760.91
2026-01-08,/lp/spf-bundle-20-off,2352,1209,0.4861,147,10306.66
2026-01-08,/products/vitamin-c-serum,997,472,0.5265,42,2818.92
2026-01-09,/,566,188,0.668,8,561.45
2026-01-09,/collections/bestsellers,755,310,0.589,21,1410.22
2026-01-09,/lp/free-serum-sample,2795,1171,0.5809,109,7648.11
2026-01-09,/lp/skincare-routine-quiz,1487,721,0.5154,57,4151.2
2026-01-09,/lp/spf-bundle-20-off,2228,1165,0.4769,132,9092.17
2026-01-09,/products/vitamin-c-serum,1135,542,0.5223,45,3109.4
2026-01-10,/,533,176,0.6695,8,588.17
2026-01-10,/collections/bestsellers,701,290,0.587,19,1308.99
2026-01-10,/lp/free-serum-sample,2671,1137,0.5744,99,6502.97
2026-01-10,/lp/skincare-routine-quiz,1588,730,0.5404,57,3982.14
2026-01-10,/lp/spf-bundle-20-off,2406,1252,0.4795,153,10587.46
2026-01-10,/products/vitamin-c-serum,973,480,0.5062,41,2957.98
2026-01-11,/,509,170,0.6653,8,540.16
2026-01-11,/collections/bestsellers,644,265,0.5888,17,1227.05
2026-01-11,/lp/free-serum-sample,2674,1127,0.5784,108,7368.35
2026-01-11,/lp/skincare-routine-quiz,1443,661,0.5421,54,3912.8
2026-01-11,/lp/spf-bundle-20-off,2110,1075,0.4906,132,9499.88
2026-01-11,/products/vitamin-c-serum,964,479,0.503,43,2911.1
2026-01-12,/,490,168,0.6581,8,539.22
2026-01-12,/collections/bestsellers,663,284,0.5721,19,1327.45
2026-01-12,/lp/free-serum-sample,2565,1121,0.563,106,6768.77
2026-01-12,/lp/skincare-routine-quiz,1614,755,0.5322,57,3673.31
2026-01-12,/lp/spf-bundle-20-off,2178,1123,0.4846,128,8668.27
2026-01-12,/products/vitamin-c-serum,986,476,0.5174,41,2943.02
2026-01-13,/,519,167,0.6777,8,583.88
2026-01-13,/collections/bestsellers,675,277,0.5903,20,1350.48
2026-01-13,/lp/free-serum-sample,2669,1146,0.5705,105,7038.37
2026-01-13,/lp/skincare-routine-quiz,1440,666,0.5377,54,3683.39
2026-01-13,/lp/spf-bundle-20-off,2129,1111,0.478,130,8980.22
2026-01-13,/products/vitamin-c-serum,1016,498,0.5102,41,2716.95
2026-01-14,/,460,148,0.6772,7,492.74
2026-01-14,/collections/bestsellers,668,269,0.5979,19,1279.01
2026-01-14,/lp/free-serum-sample,2370,1023,0.5685,93,6266.77
2026-01-14,/lp/skincare-routine-quiz,1345,642,0.5224,49,3258.83
2026-01-14,/lp/spf-bundle-20-off,2028,1076,0.4694,128,8212.06
2026-01-14,/products/vitamin-c-serum,999,499,0.501,44,3016.07
2026-01-15,/,566,176,0.6883,8,510.18
2026-01-15,/collections/bestsellers,710,281,0.6037,19,1210.29
2026-01-15,/lp/free-serum-sample,2863,1173,0.5902,107,7375.33
2026-01-15,/lp/skincare-routine-quiz,1720,813,0.5274,62,4160.2
2026-01-15,/lp/spf-bundle-20-off,2553,1349,0.4716,150,9748.2
2026-01-15,/products/vitamin-c-serum,1066,524,0.5085,45,3027.11
2026-01-16,/,557,173,0.69,9,614.29
2026-01-16,/collections/bestsellers,790,335,0.5763,21,1457.89
2026-01-16,/lp/free-serum-sample,2634,1074,0.5924,99,7094.34
2026-01-16,/lp/skincare-routine-quiz,1746,830,0.5249,68,4505.03
2026-01-16,/lp/spf-bundle-20-off,2343,1244,0.4689,144,10099.4
2026-01-16,/products/vitamin-c-serum,1169,565,0.5164,49,3348.5
2026-01-17,/,589,193,0.673,10,738.45
2026-01-17,/collections/bestsellers,768,319,0.5842,20,1404.36
2026-01-17,/lp/free-serum-sample,2829,1195,0.5777,114,8055.31
2026-01-17,/lp/skincare-routine-quiz,1869,896,0.5207,70,4897.19
2026-01-17,/lp/spf-bundle-20-off,2635,1359,0.4843,174,12167.44
2026-01-17,/products/vitamin-c-serum,1112,536,0.5179,47,3200.34
2026-01-18,/,536,183,0.6587,8,528.53
2026-01-18,/collections/bestsellers,719,303,0.5786,19,1347.96
2026-01-18,/lp/free-serum-sample,2847,1175,0.5873,115,7548.17
2026-01-18,/lp/skincare-routine-quiz,1606,735,0.5426,62,4288.3
2026-01-18,/lp/spf-bundle-20-off,2545,1322,0.4805,158,10176.74
2026-01-18,/products/vitamin-c-serum,1170,561,0.5207,50,3170.7
2026-01-19,/,573,176,0.6923,9,595.09
2026-01-19,/collections/bestsellers,770,315,0.5911,22,1499.15
2026-01-19,/lp/free-serum-sample,2573,1074,0.5824,104,7243.05
2026-01-19,/lp/skincare-routine-quiz,1696,782,0.539,66,4707.97
2026-01-19,/lp/spf-bundle-20-off,2389,1279,0.4648,148,9804.32
2026-01-19,/products/vitamin-c-serum,1105,546,0.5062,47,3202.95
2026-01-20,/,567,196,0.6551,9,583.4
2026-01-20,/collections/bestsellers,712,301,0.5768,19,1309.07
2026-01-20,/lp/free-serum-sample,2958,1221,0.5871,120,8464.15
2026-01-20,/lp/skincare-routine-quiz,1618,763,0.5286,62,4443.58
2026-01-20,/lp/spf-bundle-20-off,2426,1256,0.4823,149,10290.99
2026-01-20,/products/vitamin-c-serum,1059,517,0.5114,46,2950.78
2026-01-21,/,481,156,0.6752,8,565.28
2026-01-21,/collections/bestsellers,620,256,0.5869,16,1178.85
2026-01-21,/lp/free-serum-sample,2240,950,0.5759,84,6220.81
2026-01-21,/lp/skincare-routine-quiz,1417,655,0.5376,54,3625.13
2026-01-21,/lp/spf-bundle-20-off,2020,1035,0.4878,133,9055.27
2026-01-21,/products/vitamin-c-serum,1006,483,0.5195,41,2743.0
2026-01-22,/,460,143,0.6891,8,541.67
2026-01-22,/collections/bestsellers,626,249,0.6027,18,1242.49
2026-01-22,/lp/free-serum-sample,2218,933,0.5794,90,6252.2
2026-01-22,/lp/skincare-routine-quiz,1351,641,0.5256,48,3291.62
2026-01-22,/lp/spf-bundle-20-off,2236,1179,0.4727,147,10229.11
2026-01-22,/products/vitamin-c-serum,934,458,0.5097,42,2908.22
2026-01-23,/,558,183,0.6717,9,596.31
2026-01-23,/collections/bestsellers,785,329,0.5809,22,1473.26
2026-01-23,/lp/free-serum-sample,2840,1177,0.5856,115,8111.03
2026-01-23,/lp/skincare-routine-quiz,1626,778,0.5216,63,4372.33
2026-01-23,/lp/spf-bundle-20-off,2527,1316,0.4791,155,9833.73
2026-01-23,/products/vitamin-c-serum,1198,576,0.5195,51,3241.33
2026-01-24,/,500,165,0.6696,8,541.02
2026-01-24,/collections/bestsellers,699,298,0.5735,19,1297.94
2026-01-24,/lp/free-serum-sample,2405,1016,0.5777,92,6725.07
2026-01-24,/lp/skincare-routine-quiz,1586,729,0.5406,57,3835.88
2026-01-24,/lp/spf-bundle-20-off,2038,1084,0.4683,126,9050.89
2026-01-24,/products/vitamin-c-serum,1004,505,0.497,43,2959.44
2026-01-25,/,491,164,0.6659,8,570.83
2026-01-25,/collections/bestsellers,649,266,0.5906,18,1188.19
2026-01-25,/lp/free-serum-sample,2457,1027,0.5819,93,5986.5
2026-01-25,/lp/skincare-routine-quiz,1501,728,0.5151,57,3660.6
2026-01-25,/lp/spf-bundle-20-off,2263,1201,0.4694,138,9906.94
2026-01-25,/products/vitamin-c-serum,1052,511,0.5139,46,3294.0
2026-01-26,/,559,189,0.6627,9,644.31
2026-01-26,/collections/bestsellers,730,295,0.596,20,1408.45
2026-01-26,/lp/free-serum-sample,3151,1289,0.5908,122,8604.29
2026-01-26,/lp/skincare-routine-quiz,1670,798,0.5219,64,4652.45
2026-01-26,/lp/spf-bundle-20-off,2431,1299,0.4658,149,9870.6
2026-01-26,/products/vitamin-c-serum,1101,553,0.4973,48,3217.92
2026-01-27,/,481,154,0.6794,7,490.55
2026-01-27,/collections/bestsellers,688,285,0.5864,19,1265.85
2026-01-27,/lp/free-serum-sample,2569,1098,0.5726,99,6831.52
2026-01-27,/lp/skincare-routine-quiz,1589,743,0.5326,56,3907.33
2026-01-27,/lp/spf-bundle-20-off,2248,1169,0.4801,137,9010.48
2026-01-27,/products/vitamin-c-serum,1054,508,0.5181,47,3218.76
2026-01-28,/,501,169,0.6617,8,532.39
2026-01-28,/collections/bestsellers,725,295,0.5927,21,1390.06
2026-01-28,/lp/free-serum-sample,2709,1108,0.5911,105,7063.05
2026-01-28,/lp/skincare-routine-quiz,1725,793,0.5402,67,4293.13
2026-01-28,/lp/spf-bundle-20-off,2138,1121,0.4759,142,9998.77
2026-01-28,/products/vitamin-c-serum,1137,565,0.5027,49,3215.48
2026-01-29,/,539,176,0.6741,9,630.88
2026-01-29,/collections/bestsellers,784,330,0.5795,21,1344.52
2026-01-29,/lp/free-serum-sample,2841,1233,0.5661,109,7255.37
2026-01-29,/lp/skincare-routine-quiz,1711,797,0.5339,61,4262.18
2026-01-29,/lp/spf-bundle-20-off,2483,1335,0.4625,154,10440.37
2026-01-29,/products/vitamin-c-serum,1232,608,0.5063,52,3628.97
2026-01-30,/,561,174,0.6903,9,622.18
2026-01-30,/collections/bestsellers,822,347,0.5776,22,1463.41
2026-01-30,/lp/free-serum-sample,3107,1304,0.5804,118,7997.51
2026-01-30,/lp/skincare-routine-quiz,1718,792,0.5391,61,4386.02
2026-01-30,/lp/spf-bundle-20-off,2527,1301,0.4851,150,10092.78
2026-01-30,/products/vitamin-c-serum,1218,598,0.509,54,3658.14
2026-01-31,/,562,190,0.6611,9,611.55
2026-01-31,/collections/bestsellers,779,336,0.569,21,1465.83
2026-01-31,/lp/free-serum-sample,3000,1245,0.5849,124,8385.05
2026-01-31,/lp/skincare-routine-quiz,1856,904,0.5127,67,4778.66
2026-01-31,/lp/spf-bundle-20-off,2758,1474,0.4657,177,12784.9
2026-01-31,/products/vitamin-c-serum,1174,591,0.4964,50,3464.06
2026-02-01,/,545,181,0.6684,8,515.69
2026-02-01,/collections/bestsellers,672,282,0.5801,18,1176.29
2026-02-01,/lp/free-serum-sample,2758,1143,0.5855,113,7205.18
2026-02-01,/lp/skincare-routine-quiz,1496,699,0.5328,54,3792.23
2026-02-01,/lp/spf-bundle-20-off,2355,1257,0.4661,151,10007.31
2026-02-01,/products/vitamin-c-serum,1026,514,0.4986,43,2839.76
2026-02-02,/,556,184,0.6686,9,605.35
2026-02-02,/collections/bestsellers,720,304,0.5775,21,1548.94
2026-02-02,/lp/free-serum-sample,2885,1192,0.5868,114,7591.99
2026-02-02,/lp/skincare-routine-quiz,1739,835,0.5199,62,4342.51
2026-02-02,/lp/spf-bundle-20-off,2153,1126,0.4768,132,8857.59
2026-02-02,/products/vitamin-c-serum,993,490,0.5069,42,2997.38
2026-02-03,/,527,181,0.6558,9,611.73
2026-02-03,/collections/bestsellers,678,272,0.5987,19,1325.39
2026-02-03,/lp/free-serum-sample,2551,1070,0.5806,99,6998.47
2026-02-03,/lp/skincare-routine-quiz,1556,757,0.5133,56,3741.56
2026-02-03,/lp/spf-bundle-20-off,2277,1174,0.4842,147,9936.65
2026-02-03,/products/vitamin-c-serum,1038,511,0.5081,46,3179.19
2026-02-04,/,610,213,0.6508,10,684.98
2026-02-04,/collections/bestsellers,803,336,0.5819,22,1616.31
2026-02-04,/lp/free-serum-sample,3051,1286,0.5786,122,8423.47
2026-02-04,/lp/skincare-routine-quiz,1619,793,0.5103,60,4169.38
2026-02-04,/lp/spf-bundle-20-off,2533,1304,0.485,155,11113.93
2026-02-04,/products/vitamin-c-serum,1205,604,0.4989,54,3927.27
2026-02-05,/,560,176,0.6862,8,531.72
2026-02-05,/collections/bestsellers,695,296,0.5744,20,1461.35
2026-02-05,/lp/free-serum-sample,2902,1223,0.5785,113,7674.14
2026-02-05,/lp/skincare-routine-quiz,1560,763,0.5111,58,3854.51
2026-02-05,/lp/spf-bundle-20-off,2248,1195,0.4684,148,10708.43
2026-02-05,/products/vitamin-c-serum,1047,529,0.4952,43,3100.07
2026-02-06,/,546,180,0.6699,8,527.67
2026-02-06,/collections/bestsellers,827,332,0.5986,24,1674.48
2026-02-06,/lp/free-serum-sample,2818,1172,0.5841,109,7495.27
2026-02-06,/lp/skincare-routine-quiz,1761,829,0.5292,69,4871.75
2026-02-06,/lp/spf-bundle-20-off,2547,1321,0.4815,168,11270.7
2026-02-06,/products/vitamin-c-serum,1143,572,0.4996,47,3174.23
2026-02-07,/,619,214,0.6545,10,712.49
2026-02-07,/collections/bestsellers,769,316,0.5894,21,1486.06
2026-02-07,/lp/free-serum-sample,3025,1342,0.5564,120,8000.87
2026-02-07,/lp/skincare-routine-quiz,1609,773,0.5197,64,4258.91
2026-02-07,/lp/spf-bundle-20-off,2500,1298,0.4806,153,10143.99
2026-02-07,/products/vitamin-c-serum,1244,623,0.4988,51,3580.08
2026-02-08,/,521,169,0.6748,8,519.3
2026-02-08,/collections/bestsellers,676,276,0.5917,20,1278.86
2026-02-08,/lp/free-serum-sample,2768,1190,0.5701,114,8100.36
2026-02-08,/lp/skincare-routine-quiz,1439,696,0.516,51,3592.33
2026-02-08,/lp/spf-bundle-20-off,2334,1246,0.466,155,9987.85
2026-02-08,/products/vitamin-c-serum,1088,522,0.5204,46,3160.13
2026-02-09,/,555,180,0.6749,9,635.7
2026-02-09,/collections/bestsellers,863,371,0.5696,24,1549.3
2026-02-09,/lp/free-serum-sample,3025,1302,0.5695,120,8501.69
2026-02-09,/lp/skincare-routine-quiz,1895,879,0.5359,68,4304.57
2026-02-09,/lp/spf-bundle-20-off,2489,1315,0.4718,162,10925.86
2026-02-09,/products/vitamin-c-serum,1291,636,0.5074,53,3561.01
2026-02-10,/,550,173,0.6857,9,593.04
2026-02-10,/collections/bestsellers,734,314,0.5725,20,1368.89
2026-02-10,/lp/free-serum-sample,2542,1058,0.5839,106,7193.3
2026-02-10,/lp/skincare-routine-quiz,1683,816,0.5153,62,4429.51
2026-02-10,/lp/spf-bundle-20-off,2334,1267,0.4571,139,9187.42
2026-02-10,/products/vitamin-c-serum,1164,574,0.5065,50,3452.11
2026-02-11,/,570,189,0.6681,9,633.01
2026-02-11,/collections/bestsellers,765,318,0.5841,21,1447.81
2026-02-11,/lp/free-serum-sample,2674,1178,0.5593,107,7710.01
2026-02-11,/lp/skincare-routine-quiz,1729,817,0.5273,65,4833.16
2026-02-11,/lp/spf-bundle-20-off,2612,1398,0.4649,156,10735.94
2026-02-11,/products/vitamin-c-serum,1193,588,0.5075,53,3645.19
2026-02-12,/,523,163,0.6886,8,513.18
2026-02-12,/collections/bestsellers,675,284,0.5788,18,1255.29
2026-02-12,/lp/free-serum-sample,2647,1164,0.5603,113,7891.32
2026-02-12,/lp/skincare-routine-quiz,1503,726,0.5168,60,4139.36
2026-02-12,/lp/spf-bundle-20-off,2080,1109,0.467,133,9038.93
2026-02-12,/products/vitamin-c-serum,1029,514,0.5009,46,3134.07
2026-02-13,/,562,176,0.6866,9,603.05
2026-02-13,/collections/bestsellers,734,308,0.5802,20,1412.38
2026-02-13,/lp/free-serum-sample,2924,1289,0.559,120,7932.53
2026-02-13,/lp/skincare-routine-quiz,1709,834,0.5121,61,4378.75
2026-02-13,/lp/spf-bundle-20-off,2446,1308,0.4654,156,10863.05
2026-02-13,/products/vitamin-c-serum,1213,595,0.5098,51,3387.4
2026-02-14,/,557,182,0.6736,9,622.56
2026-02-14,/collections/bestsellers,707,304,0.5695,19,1277.1
2026-02-14,/lp/free-serum-sample,2778,1146,0.5876,117,8159.66
2026-02-14,/lp/skincare-routine-quiz,1585,765,0.5174,62,4241.56
2026-02-14,/lp/spf-bundle-20-off,2505,1351,0.4608,168,12229.81
2026-02-14,/products/vitamin-c-serum,1054,532,0.4948,43,3059.62
2026-02-15,/,615,205,0.6667,10,678.78
2026-02-15,/collections/bestsellers,864,345,0.6006,24,1650.27
2026-02-15,/lp/free-serum-sample,2967,1291,0.565,115,8193.67
2026-02-15,/lp/skincare-routine-quiz,1709,801,0.5313,66,4518.12
2026-02-15,/lp/spf-bundle-20-off,2710,1476,0.4555,163,11928.07
2026-02-15,/products/vitamin-c-serum,1290,624,0.516,54,3708.14
2026-02-16,/,541,179,0.6692,8,512.93
2026-02-16,/collections/bestsellers,718,310,0.5683,20,1268.69
2026-02-16,/lp/free-serum-sample,2910,1285,0.5584,114,8043.64
2026-02-16,/lp/skincare-routine-quiz,1603,777,0.515,60,3866.32
2026-02-16,/lp/spf-bundle-20-off,2365,1240,0.4758,150,9580.37
2026-02-16,/products/vitamin-c-serum,1101,527,0.5209,47,3133.54
2026-02-17,/,545,184,0.6618,9,591.01
2026-02-17,/collections/bestsellers,665,272,0.5908,20,1314.19
2026-02-17,/lp/free-serum-sample,2609,1083,0.5848,110,7587.59
2026-02-17,/lp/skincare-routine-quiz,1476,710,0.519,59,4133.85
2026-02-17,/lp/spf-bundle-20-off,2300,1206,0.4758,140,10227.34
2026-02-17,/products/vitamin-c-serum,1081,520,0.5193,47,3328.02
2026-02-18,/,576,195,0.6614,10,709.43
2026-02-18,/collections/bestsellers,707,285,0.5963,19,1309.05
2026-02-18,/lp/free-serum-sample,2939,1303,0.5567,117,8448.34
2026-02-18,/lp/skincare-routine-quiz,1626,760,0.5328,65,4496.69
2026-02-18,/lp/spf-bundle-20-off,2386,1278,0.4642,148,10204.98
2026-02-18,/products/vitamin-c-serum,1212,600,0.5053,54,3857.71
2026-02-19,/,610,198,0.6749,10,645.27
2026-02-19,/collections/bestsellers,760,325,0.5727,21,1514.1
2026-02-19,/lp/free-serum-sample,2975,1249,0.5803,117,7528.42
2026-02-19,/lp/skincare-routine-quiz,1902,938,0.5067,68,4429.52
2026-02-19,/lp/spf-bundle-20-off,2432,1261,0.4813,147,10044.44
2026-02-19,/products/vitamin-c-serum,1224,622,0.4919,50,3265.81
2026-02-20,/,542,171,0.6836,8,576.76
2026-02-20,/collections/bestsellers,761,309,0.5934,21,1430.95
2026-02-20,/lp/free-serum-sample,2800,1198,0.5722,112,8146.23
2026-02-20,/lp/skincare-routine-quiz,1828,854,0.5327,73,4974.19
2026-02-20,/lp/spf-bundle-20-off,2403,1311,0.4543,154,10977.77
2026-02-20,/products/vitamin-c-serum,1085,540,0.5027,44,3220.88
2026-02-21,/,540,170,0.6855,8,515.85
2026-02-21,/collections/bestsellers,820,332,0.5954,22,1421.9
2026-02-21,/lp/free-serum-sample,3107,1317,0.5761,132,9354.64
2026-02-21,/lp/skincare-routine-quiz,1707,824,0.517,63,4421.81
2026-02-21,/lp/spf-bundle-20-off,2409,1250,0.4812,150,9962.54
2026-02-21,/products/vitamin-c-serum,1092,549,0.4973,49,3395.65
2026-02-22,/,533,187,0.6498,8,561.88
2026-02-22,/collections/bestsellers,827,338,0.5907,23,1610.0
2026-02-22,/lp/free-serum-sample,3102,1328,0.572,124,8514.38
2026-02-22,/lp/skincare-routine-quiz,1706,840,0.5077,67,4528.38
2026-02-22,/lp/spf-bundle-20-off,2443,1326,0.4572,151,10443.72
2026-02-22,/products/vitamin-c-serum,1144,572,0.5,51,3338.7
2026-02-23,/,508,163,0.6783,8,566.6
2026-02-23,/collections/bestsellers,713,297,0.583,21,1509.86
2026-02-23,/lp/free-serum-sample,2694,1189,0.5586,116,8579.03
2026-02-23,/lp/skincare-routine-quiz,1629,770,0.5274,63,4568.08
2026-02-23,/lp/spf-bundle-20-off,2122,1148,0.459,138,9870.98
2026-02-23,/products/vitamin-c-serum,964,477,0.505,42,3019.52
2026-02-24,/,573,193,0.6626,10,700.27
2026-02-24,/collections/bestsellers,755,313,0.5851,20,1452.15
2026-02-24,/lp/free-serum-sample,2737,1227,0.5516,107,7777.07
2026-02-24,/lp/skincare-routine-quiz,1810,887,0.5101,67,4611.71
2026-02-24,/lp/spf-bundle-20-off,2534,1319,0.4796,164,11660.46
2026-02-24,/products/vitamin-c-serum,1234,599,0.5148,56,3972.21
2026-02-25,/,536,168,0.6857,8,535.22
2026-02-25,/collections/bestsellers,709,300,0.5764,21,1401.08
2026-02-25,/lp/free-serum-sample,2630,1106,0.5795,107,7606.9
2026-02-25,/lp/skincare-routine-quiz,1419,666,0.5307,52,3469.32
2026-02-25,/lp/spf-bundle-20-off,2060,1072,0.4798,136,8947.73
2026-02-25,/products/vitamin-c-serum,1008,497,0.5068,43,2980.22
2026-02-26,/,640,201,0.6852,10,700.13
2026-02-26,/collections/bestsellers,804,328,0.5921,24,1716.09
2026-02-26,/lp/free-serum-sample,2956,1322,0.5529,118,8252.09
2026-02-26,/lp/skincare-routine-quiz,1992,954,0.5209,79,5239.61
2026-02-26,/lp/spf-bundle-20-off,2665,1423,0.4661,168,11029.22
2026-02-26,/products/vitamin-c-serum,1237,608,0.5085,51,3406.82
2026-02-27,/,519,176,0.661,8,534.87
2026-02-27,/collections/bestsellers,700,285,0.5924,19,1286.95
2026-02-27,/lp/free-serum-sample,2958,1269,0.5711,121,8491.53
2026-02-27,/lp/skincare-routine-quiz,1560,771,0.5056,63,4573.9
2026-02-27,/lp/spf-bundle-20-off,2503,1326,0.4701,158,11441.08
2026-02-27,/products/vitamin-c-serum,1106,546,0.5067,48,3507.64
2026-02-28,/,539,170,0.6841,8,593.65
2026-02-28,/collections/bestsellers,712,295,0.5861,20,1415.12
2026-02-28,/lp/free-serum-sample,2890,1218,0.5784,119,8272.23
2026-02-28,/lp/skincare-routine-quiz,1736,814,0.5312,64,4364.84
2026-02-28,/lp/spf-bundle-20-off,2531,1358,0.4635,160,11591.62
2026-02-28,/products/vitamin-c-serum,1174,583,0.5038,52,3546.06
2026-03-01,/,621,196,0.6839,11,755.69
2026-03-01,/collections/bestsellers,869,356,0.5909,24,1706.67
2026-03-01,/lp/free-serum-sample,2797,1235,0.5583,108,7436.5
2026-03-01,/lp/skincare-routine-quiz,1694,808,0.5232,63,4208.48
2026-03-01,/lp/spf-bundle-20-off,2796,1514,0.4586,176,11995.45
2026-03-01,/products/vitamin-c-serum,1306,642,0.5086,60,3906.87
2026-03-02,/,551,192,0.6515,9,607.81
2026-03-02,/collections/bestsellers,791,344,0.5656,23,1555.54
2026-03-02,/lp/free-serum-sample,2996,1280,0.5727,123,8867.94
2026-03-02,/lp/skincare-routine-quiz,1616,796,0.5075,62,4388.49
2026-03-02,/lp/spf-bundle-20-off,2643,1406,0.468,167,12130.94
2026-03-02,/products/vitamin-c-serum,1085,531,0.5102,45,3380.08
2026-03-03,/,611,196,0.6788,10,684.07
2026-03-03,/collections/bestsellers,837,361,0.5692,25,1832.77
2026-03-03,/lp/free-serum-sample,2810,1264,0.5502,113,7778.51
2026-03-03,/lp/skincare-routine-quiz,1839,864,0.5303,73,5294.21
2026-03-03,/lp/spf-bundle-20-off,2735,1499,0.452,183,12646.26
