Cart ID,Associated Contact ID,Cart Created Date,Cart Value,Recovered,Recovery Date
900694,228007,2025-04-11,96.41,No,
900695,256072,2025-04-11,60.51,No,
900696,369878,2025-04-11,82.33,No,
900697,319395,2025-04-11,97.96,No,
900698,333088,2025-04-11,91.68,No,
900699,314463,2025-04-11,50.31,No,
900700,274962,2025-04-11,111.00,No,
900701,309798,2025-04-11,77.13,No,
900702,318322,2025-04-11,67.84,Yes,2025-04-12
900703,208442,2025-04-11,31.50,No,
900704,235532,2025-04-11,49.08,No,
900705,318186,2025-04-11,108.76,No,
900706,208291,2025-04-11,79.16,No,
900707,364822,2025-04-11,96.32,No,
900708,349347,2025-04-11,61.82,No,
900709,347157,2025-04-11,61.64,No,
900710,238791,2025-04-11,41.63,No,
900711,228283,2025-04-11,65.06,No,
900712,323948,2025-04-11,66.07,No,
900713,363523,2025-04-11,44.41,No,
900714,302796,2025-04-11,78.36,No,
900715,212202,2025-04-11,75.03,No,
900716,275944,2025-04-11,57.28,No,
900717,212600,2025-04-11,68.47,No,
900718,248659,2025-04-11,88.20,No,
900719,237239,2025-04-11,68.55,No,
900720,319472,2025-04-11,69.00,No,
900721,307643,2025-04-11,56.77,No,
900722,286187,2025-04-11,84.78,No,
900723,323850,2025-04-11,21.11,No,
900724,340751,2025-04-11,43.72,No,
900725,354540,2025-04-11,85.24,No,
900726,261158,2025-04-11,48.63,No,
900727,297990,2025-04-11,92.73,No,
900728,315443,2025-04-11,63.98,No,
900729,285130,2025-04-11,36.74,No,
900730,255527,2025-04-11,81.96,No,
900731,221233,2025-04-11,61.27,No,
900732,215842,2025-04-11,73.31,No,
900733,342807,2025-04-11,31.52,No,
900734,235530,2025-04-11,107.35,No,
900735,276411,2025-04-11,73.62,No,
900736,315070,2025-04-11,55.91,No,
900737,276936,2025-04-11,25.18,No,
900738,242639,2025-04-11,67.80,No,
900739,286972,2025-04-11,87.41,No,
900740,306833,2025-04-11,46.55,No,
900741,251291,2025-04-11,53.78,No,
900742,339175,2025-04-11,89.47,No,
900743,289939,2025-04-11,88.97,No,
900744,319731,2025-04-11,34.17,No,
900745,352989,2025-04-11,70.89,No,
900746,228630,2025-04-11,74.31,No,
900747,356044,2025-04-11,41.89,No,
900748,266701,2025-04-11,80.46,No,
900749,256704,2025-04-11,66.61,No,
900750,310361,2025-04-11,83.20,No,
900751,233227,2025-04-11,100.83,No,
900752,370236,2025-04-11,92.05,No,
900753,213327,2025-04-11,54.27,No,
900754,277709,2025-04-11,41.12,No,
900755,296862,2025-04-11,54.18,No,
900756,231925,2025-04-11,85.68,No,
900757,352036,2025-04-11,96.23,No,
900758,234687,2025-04-11,91.48,No,
900759,217196,2025-04-11,55.69,No,
900760,319578,2025-04-11,68.64,No,
900761,264634,2025-04-11,80.85,No,
900762,220272,2025-04-11,20.00,No,
900763,328114,2025-04-11,64.14,No,
900764,236450,2025-04-11,88.38,No,
900765,336694,2025-04-11,102.40,No,
900766,269018,2025-04-12,68.88,No,
900767,320950,2025-04-12,68.24,No,
900768,340297,2025-04-12,80.22,No,
900769,270576,2025-04-12,66.39,No,
900770,306445,2025-04-12,68.05,No,
900771,304922,2025-04-12,86.06,No,
900772,353555,2025-04-12,62.41,No,
900773,366636,2025-04-12,75.98,No,
900774,295732,2025-04-12,94.83,No,
900775,273650,2025-04-12,71.02,No,
900776,360597,2025-04-12,93.73,No,
900777,260842,2025-04-12,69.54,No,
900778,379069,2025-04-12,74.64,No,
900779,210270,2025-04-12,126.91,No,
900780,258485,2025-04-12,65.67,No,
900781,249671,2025-04-12,58.74,No,
900782,236842,2025-04-12,85.93,No,
900783,376496,2025-04-12,75.08,No,
900784,332923,2025-04-12,79.75,No,
900785,368626,2025-04-12,67.87,No,
900786,333264,2025-04-12,64.48,No,
900787,252424,2025-04-12,89.32,No,
900788,283501,2025-04-12,60.72,No,
900789,212332,2025-04-12,77.22,No,
900790,371616,2025-04-12,104.74,No,
900791,218705,2025-04-12,74.42,No,
900792,344823,2025-04-12,96.39,No,
900793,331577,2025-04-12,88.37,No,
900794,307419,2025-04-12,67.89,No,
900795,264137,2025-04-12,37.80,No,
900796,311400,2025-04-12,62.76,No,
900797,347805,2025-04-12,83.11,No,
900798,361248,2025-04-12,108.61,No,
900799,325294,2025-04-12,42.37,No,
900800,328979,2025-04-12,68.17,No,
900801,374586,2025-04-12,34.12,No,
900802,289829,2025-04-12,66.59,No,
900803,301862,2025-04-12,55.39,No,
900804,257576,2025-04-12,43.84,No,
900805,203930,2025-04-12,80.62,No,
900806,286792,2025-04-12,81.27,No,
900807,211138,2025-04-12,73.45,No,
900808,210284,2025-04-12,69.95,No,
900809,304255,2025-04-12,61.28,No,
900810,313916,2025-04-12,81.51,No,
900811,280789,2025-04-12,45.72,No,
900812,250637,2025-04-12,77.20,No,
900813,236364,2025-04-12,43.68,No,
900814,309897,2025-04-12,20.00,No,
900815,372634,2025-04-12,86.65,No,
900816,202098,2025-04-12,67.44,No,
900817,293114,2025-04-12,49.29,No,
900818,343945,2025-04-12,88.50,No,
900819,280024,2025-04-12,77.31,No,
900820,269665,2025-04-12,38.16,No,
900821,289147,2025-04-12,67.75,Yes,2025-04-15
900822,346769,2025-04-12,71.00,No,
900823,206849,2025-04-12,31.92,No,
900824,224090,2025-04-12,70.08,No,
900825,209846,2025-04-12,85.83,No,
900826,229445,2025-04-12,77.90,No,
900827,368368,2025-04-12,107.40,No,
900828,360298,2025-04-12,119.85,No,
900829,297889,2025-04-12,105.96,No,
900830,211932,2025-04-12,68.78,No,
900831,317895,2025-04-12,83.14,No,
900832,288697,2025-04-12,69.76,No,
900833,339052,2025-04-12,95.33,No,
900834,345009,2025-04-12,106.35,No,
900835,221713,2025-04-12,47.41,No,
900836,370607,2025-04-12,91.96,No,
900837,302743,2025-04-12,73.05,No,
900838,325847,2025-04-12,61.39,No,
900839,273575,2025-04-12,85.64,No,
900840,239194,2025-04-12,77.41,No,
900841,269322,2025-04-12,55.95,No,
900842,219036,2025-04-12,58.29,No,
900843,226309,2025-04-12,44.64,No,
900844,281662,2025-04-13,110.74,No,
900845,288707,2025-04-13,67.21,No,
900846,298644,2025-04-13,81.48,No,
900847,317585,2025-04-13,53.93,No,
900848,344088,2025-04-13,71.06,No,
900849,337635,2025-04-13,44.26,No,
900850,283984,2025-04-13,51.79,No,
900851,214162,2025-04-13,110.05,No,
900852,208087,2025-04-13,65.26,No,
900853,374124,2025-04-13,57.67,No,
900854,204080,2025-04-13,47.20,No,
900855,247109,2025-04-13,62.28,No,
900856,368244,2025-04-13,93.58,No,
900857,206885,2025-04-13,38.55,No,
900858,230615,2025-04-13,68.89,No,
900859,322691,2025-04-13,63.80,No,
900860,273296,2025-04-13,44.18,No,
900861,344258,2025-04-13,43.36,No,
900862,283007,2025-04-13,51.67,No,
900863,327875,2025-04-13,105.56,No,
900864,356866,2025-04-13,41.79,No,
900865,324451,2025-04-13,31.13,No,
900866,321604,2025-04-13,60.01,No,
900867,241074,2025-04-13,77.39,No,
900868,327679,2025-04-13,76.09,No,
900869,331515,2025-04-13,87.43,No,
900870,264435,2025-04-13,41.29,Yes,2025-04-16
900871,216255,2025-04-13,99.81,No,
900872,206531,2025-04-13,92.70,No,
900873,216775,2025-04-13,43.64,No,
900874,353765,2025-04-13,48.99,No,
900875,210674,2025-04-13,77.12,No,
900876,250673,2025-04-13,41.91,No,
900877,318347,2025-04-13,66.74,No,
900878,251424,2025-04-13,41.55,No,
900879,373698,2025-04-13,97.16,No,
900880,257439,2025-04-13,40.19,No,
900881,283913,2025-04-13,102.27,No,
900882,364060,2025-04-13,75.86,No,
900883,216025,2025-04-13,71.70,No,
900884,311686,2025-04-13,93.26,No,
900885,325535,2025-04-13,107.08,No,
900886,287481,2025-04-13,96.56,No,
900887,209561,2025-04-13,83.09,No,
900888,346146,2025-04-13,104.50,No,
900889,352662,2025-04-13,82.50,No,
900890,237293,2025-04-13,92.11,No,
900891,237571,2025-04-13,75.44,No,
900892,271946,2025-04-13,49.56,No,
900893,253506,2025-04-13,50.81,No,
900894,374968,2025-04-13,81.48,No,
900895,257059,2025-04-13,115.41,No,
900896,346286,2025-04-13,47.21,No,
900897,294282,2025-04-13,53.59,No,
900898,305354,2025-04-13,61.96,No,
900899,240746,2025-04-13,75.17,No,
900900,209306,2025-04-13,37.23,No,
900901,335450,2025-04-13,75.59,No,
900902,332363,2025-04-13,62.10,No,
900903,209357,2025-04-13,62.60,No,
900904,352946,2025-04-13,71.71,No,
900905,261059,2025-04-13,65.08,No,
900906,365260,2025-04-13,51.26,No,
900907,305976,2025-04-13,61.12,No,
900908,336648,2025-04-13,64.04,No,
900909,288591,2025-04-13,81.25,No,
900910,236036,2025-04-13,60.40,No,
900911,209450,2025-04-13,62.41,No,
900912,259118,2025-04-13,112.68,No,
900913,321784,2025-04-13,84.05,No,
900914,341515,2025-04-13,61.29,No,
900915,323992,2025-04-13,87.09,No,
900916,322908,2025-04-13,32.90,No,
900917,317715,2025-04-13,29.62,No,
900918,345414,2025-04-13,105.16,No,
900919,203333,2025-04-13,85.98,No,
900920,313215,2025-04-13,102.71,No,
900921,210994,2025-04-13,90.23,No,
900922,261165,2025-04-13,42.82,No,
900923,254993,2025-04-13,68.34,No,
900924,225440,2025-04-14,56.14,No,
900925,276795,2025-04-14,96.89,No,
900926,231623,2025-04-14,91.02,Yes,2025-04-17
900927,205366,2025-04-14,79.45,No,
900928,323446,2025-04-14,73.03,No,
900929,301026,2025-04-14,69.68,No,
900930,308599,2025-04-14,53.00,No,
900931,245114,2025-04-14,74.72,No,
900932,329119,2025-04-14,55.21,No,
900933,301840,2025-04-14,60.16,No,
900934,371988,2025-04-14,114.32,No,
900935,232036,2025-04-14,112.80,No,
900936,366128,2025-04-14,32.39,No,
900937,297806,2025-04-14,43.14,No,
900938,318709,2025-04-14,87.20,No,
900939,316268,2025-04-14,60.46,No,
900940,293640,2025-04-14,88.26,No,
900941,236461,2025-04-14,61.37,No,
900942,325433,2025-04-14,66.75,No,
900943,309645,2025-04-14,73.35,No,
900944,331378,2025-04-14,55.45,No,
900945,219435,2025-04-14,43.55,No,
900946,248517,2025-04-14,68.55,No,
900947,241475,2025-04-14,37.73,No,
900948,284911,2025-04-14,31.66,No,
900949,378401,2025-04-14,49.18,No,
900950,202904,2025-04-14,85.00,No,
900951,278296,2025-04-14,63.52,No,
900952,260290,2025-04-14,53.33,No,
900953,246694,2025-04-14,75.18,No,
900954,234278,2025-04-14,61.49,No,
900955,214961,2025-04-14,56.30,No,
900956,307596,2025-04-14,93.91,No,
900957,343238,2025-04-14,115.03,No,
900958,374161,2025-04-14,71.07,No,
900959,378146,2025-04-14,95.57,No,
900960,238470,2025-04-14,78.84,No,
900961,282222,2025-04-14,141.59,No,
900962,237513,2025-04-14,84.13,No,
900963,213082,2025-04-14,86.84,No,
900964,365650,2025-04-14,110.36,No,
900965,344418,2025-04-14,73.69,No,
900966,218854,2025-04-14,68.65,No,
900967,272762,2025-04-14,66.15,No,
900968,230783,2025-04-14,89.91,No,
900969,313668,2025-04-14,68.63,No,
900970,303243,2025-04-14,63.61,No,
900971,342090,2025-04-14,74.77,No,
900972,287814,2025-04-14,62.27,No,
900973,243773,2025-04-14,57.94,No,
900974,332865,2025-04-14,79.37,No,
900975,279715,2025-04-14,54.05,No,
900976,284618,2025-04-14,65.21,No,
900977,308739,2025-04-14,78.05,No,
900978,327144,2025-04-14,52.04,No,
900979,290892,2025-04-14,87.56,No,
900980,286230,2025-04-14,59.15,No,
900981,307567,2025-04-14,92.79,No,
900982,281054,2025-04-14,56.83,No,
900983,288460,2025-04-14,72.99,No,
900984,207501,2025-04-14,97.43,No,
900985,234727,2025-04-14,66.41,No,
900986,219073,2025-04-14,61.96,No,
900987,311218,2025-04-14,50.34,No,
900988,219016,2025-04-14,80.38,No,
900989,347953,2025-04-14,59.45,No,
900990,210737,2025-04-14,51.13,No,
900991,308129,2025-04-14,54.35,No,
900992,327729,2025-04-14,82.46,No,
900993,378381,2025-04-14,61.93,No,
900994,340088,2025-04-14,85.27,No,
900995,342452,2025-04-14,64.41,No,
900996,261101,2025-04-14,65.23,No,
900997,232052,2025-04-14,25.98,No,
900998,217700,2025-04-14,57.41,No,
900999,347169,2025-04-14,96.68,No,
901000,360758,2025-04-15,31.38,No,
901001,217875,2025-04-15,81.28,No,
901002,376811,2025-04-15,85.44,No,
901003,345304,2025-04-15,90.90,No,
901004,352790,2025-04-15,104.33,No,
901005,247803,2025-04-15,76.94,No,
901006,371930,2025-04-15,72.90,No,
901007,227132,2025-04-15,49.35,No,
901008,360454,2025-04-15,27.65,No,
901009,211723,2025-04-15,67.32,No,
901010,221131,2025-04-15,63.91,No,
901011,321110,2025-04-15,57.20,Yes,2025-04-17
901012,250069,2025-04-15,56.72,No,
901013,308384,2025-04-15,57.55,No,
901014,375819,2025-04-15,69.91,No,
901015,363418,2025-04-15,62.62,No,
901016,266507,2025-04-15,69.78,No,
901017,356298,2025-04-15,79.56,No,
901018,258371,2025-04-15,126.14,No,
901019,314635,2025-04-15,95.07,No,
901020,227457,2025-04-15,54.63,No,
901021,312104,2025-04-15,44.95,No,
901022,323558,2025-04-15,62.34,No,
901023,323727,2025-04-15,77.26,No,
901024,228024,2025-04-15,45.88,No,
901025,327053,2025-04-15,39.46,No,
901026,222378,2025-04-15,66.98,No,
901027,356117,2025-04-15,80.37,No,
901028,242490,2025-04-15,26.55,No,
901029,321288,2025-04-15,80.47,No,
901030,229363,2025-04-15,87.21,No,
901031,251136,2025-04-15,68.52,No,
901032,352166,2025-04-15,89.12,No,
901033,306429,2025-04-15,85.89,No,
901034,243810,2025-04-15,65.34,No,
901035,246796,2025-04-15,102.86,No,
901036,304908,2025-04-15,34.93,No,
901037,266559,2025-04-15,62.49,No,
901038,345664,2025-04-15,92.17,No,
901039,370213,2025-04-15,98.84,No,
901040,373425,2025-04-15,71.17,No,
901041,229251,2025-04-15,36.53,No,
901042,356163,2025-04-15,79.17,No,
901043,363535,2025-04-15,58.54,No,
901044,315344,2025-04-15,59.68,No,
901045,280150,2025-04-15,110.01,No,
901046,290712,2025-04-15,98.38,No,
901047,311446,2025-04-15,119.30,No,
901048,207175,2025-04-15,60.85,No,
901049,240521,2025-04-15,44.37,No,
901050,257130,2025-04-15,85.31,No,
901051,363152,2025-04-15,49.63,No,
901052,328423,2025-04-15,64.65,No,
901053,204744,2025-04-15,44.16,No,
901054,287176,2025-04-15,128.19,No,
901055,251327,2025-04-15,94.83,No,
901056,372195,2025-04-15,80.23,No,
901057,318208,2025-04-15,93.52,No,
901058,263081,2025-04-15,56.71,No,
901059,314371,2025-04-15,103.52,No,
901060,298745,2025-04-15,59.83,No,
901061,285240,2025-04-15,103.65,No,
901062,209951,2025-04-15,80.88,No,
901063,317028,2025-04-15,59.60,No,
901064,212360,2025-04-15,47.54,No,
901065,201807,2025-04-15,54.70,No,
901066,314346,2025-04-15,68.19,No,
901067,364873,2025-04-15,80.60,No,
901068,272667,2025-04-15,74.02,No,
901069,300770,2025-04-15,65.73,No,
901070,240052,2025-04-15,68.68,No,
901071,212298,2025-04-15,42.10,No,
901072,375041,2025-04-15,83.65,No,
901073,338546,2025-04-15,64.66,No,
901074,362421,2025-04-16,77.21,No,
901075,246629,2025-04-16,85.90,No,
901076,261659,2025-04-16,62.76,No,
901077,271133,2025-04-16,72.05,No,
901078,261310,2025-04-16,65.58,No,
901079,339692,2025-04-16,64.22,No,
901080,377288,2025-04-16,95.57,No,
901081,265015,2025-04-16,77.36,No,
901082,326473,2025-04-16,38.46,No,
901083,309800,2025-04-16,64.01,No,
901084,256623,2025-04-16,103.78,No,
901085,285635,2025-04-16,65.72,No,
901086,274911,2025-04-16,88.43,No,
901087,310646,2025-04-16,115.35,No,
901088,306127,2025-04-16,49.39,No,
901089,285056,2025-04-16,65.95,No,
901090,246997,2025-04-16,90.43,No,
901091,341131,2025-04-16,74.31,No,
901092,206679,2025-04-16,48.72,No,
901093,302688,2025-04-16,49.87,No,
901094,339740,2025-04-16,113.28,No,
901095,309953,2025-04-16,41.92,No,
901096,226176,2025-04-16,40.30,No,
901097,376923,2025-04-16,76.46,No,
901098,304295,2025-04-16,83.33,No,
901099,298264,2025-04-16,69.45,No,
901100,252289,2025-04-16,100.88,No,
901101,352715,2025-04-16,70.45,No,
901102,334410,2025-04-16,53.27,No,
901103,290375,2025-04-16,69.29,No,
901104,340563,2025-04-16,67.93,No,
901105,271828,2025-04-16,89.18,No,
901106,310969,2025-04-16,85.38,No,
901107,282208,2025-04-16,55.07,No,
901108,233790,2025-04-16,53.77,No,
901109,337439,2025-04-16,51.66,No,
901110,247902,2025-04-16,102.37,No,
901111,257599,2025-04-16,45.97,No,
901112,307640,2025-04-16,52.21,No,
901113,308536,2025-04-16,82.71,No,
901114,330425,2025-04-16,91.50,No,
901115,247439,2025-04-16,65.69,No,
901116,336423,2025-04-16,89.79,No,
901117,238066,2025-04-16,91.15,No,
901118,284472,2025-04-16,88.90,Yes,2025-04-16
901119,239274,2025-04-16,79.81,No,
901120,342391,2025-04-16,33.46,No,
901121,291848,2025-04-16,62.28,No,
901122,316811,2025-04-16,110.43,No,
901123,244107,2025-04-16,53.70,No,
901124,302838,2025-04-16,94.72,No,
901125,361224,2025-04-16,81.53,No,
901126,235338,2025-04-16,60.48,No,
901127,372197,2025-04-16,70.28,No,
901128,261542,2025-04-16,71.27,No,
901129,366458,2025-04-16,56.42,No,
901130,217954,2025-04-16,93.20,No,
901131,364881,2025-04-16,96.03,No,
901132,365633,2025-04-16,95.94,No,
901133,274579,2025-04-16,54.65,No,
901134,367842,2025-04-16,24.68,No,
901135,224279,2025-04-16,85.25,No,
901136,304836,2025-04-16,45.49,No,
901137,314148,2025-04-16,39.55,No,
901138,230813,2025-04-16,72.82,No,
901139,233313,2025-04-16,57.85,No,
901140,212933,2025-04-16,38.90,No,
901141,365613,2025-04-16,41.57,No,
901142,265209,2025-04-16,62.81,No,
901143,374708,2025-04-16,73.62,No,
901144,290271,2025-04-16,85.68,No,
901145,351769,2025-04-16,115.23,No,
901146,248129,2025-04-17,51.17,No,
901147,294899,2025-04-17,69.66,No,
901148,272193,2025-04-17,81.21,No,
901149,254100,2025-04-17,56.79,No,
901150,371744,2025-04-17,105.10,No,
901151,356853,2025-04-17,44.92,No,
901152,351686,2025-04-17,71.96,Yes,2025-04-20
901153,320290,2025-04-17,109.28,No,
901154,334439,2025-04-17,87.35,No,
901155,319700,2025-04-17,66.81,No,
901156,334439,2025-04-17,56.38,No,
901157,322462,2025-04-17,79.28,No,
901158,235019,2025-04-17,67.10,No,
901159,229190,2025-04-17,75.51,No,
901160,282895,2025-04-17,97.44,No,
901161,240761,2025-04-17,51.46,No,
901162,220715,2025-04-17,77.02,No,
901163,363250,2025-04-17,73.98,No,
901164,207269,2025-04-17,113.43,No,
901165,315307,2025-04-17,75.05,No,
901166,238861,2025-04-17,50.73,No,
901167,363388,2025-04-17,78.85,No,
901168,206477,2025-04-17,61.85,No,
901169,325205,2025-04-17,78.79,No,
901170,208798,2025-04-17,65.77,No,
901171,317437,2025-04-17,59.20,No,
901172,316833,2025-04-17,85.68,No,
901173,238055,2025-04-17,33.84,No,
901174,224604,2025-04-17,89.82,No,
901175,256685,2025-04-17,99.86,No,
901176,367123,2025-04-17,108.85,No,
901177,236320,2025-04-17,52.36,Yes,2025-04-17
901178,216626,2025-04-17,66.35,No,
901179,243766,2025-04-17,77.77,No,
901180,206203,2025-04-17,20.00,No,
901181,323457,2025-04-17,22.08,No,
901182,284362,2025-04-17,123.62,No,
901183,206402,2025-04-17,85.88,No,
901184,238706,2025-04-17,82.65,No,
901185,211502,2025-04-17,80.44,No,
901186,257095,2025-04-17,90.27,No,
901187,338518,2025-04-17,110.37,No,
901188,306870,2025-04-17,107.58,No,
901189,295698,2025-04-17,97.10,No,
901190,348227,2025-04-17,51.70,No,
901191,282294,2025-04-17,71.28,No,
901192,250114,2025-04-17,62.60,No,
901193,208796,2025-04-17,87.24,No,
901194,233202,2025-04-17,98.30,No,
901195,346679,2025-04-17,64.38,No,
901196,302852,2025-04-17,60.45,No,
901197,262341,2025-04-17,31.23,No,
901198,335011,2025-04-17,60.69,No,
901199,287644,2025-04-17,50.56,No,
901200,318946,2025-04-17,93.66,No,
901201,358152,2025-04-17,87.52,No,
901202,213318,2025-04-17,54.98,No,
901203,347717,2025-04-17,67.80,No,
901204,270826,2025-04-17,106.48,No,
901205,349592,2025-04-17,71.15,No,
901206,362929,2025-04-17,96.78,No,
901207,204056,2025-04-17,91.60,No,
901208,360814,2025-04-17,95.36,No,
901209,293550,2025-04-17,54.06,No,
901210,231393,2025-04-17,75.03,No,
901211,362297,2025-04-17,94.96,No,
901212,284273,2025-04-17,68.87,No,
901213,231582,2025-04-17,84.05,No,
901214,270581,2025-04-17,73.94,No,
901215,258244,2025-04-17,73.04,No,
901216,238875,2025-04-17,82.48,No,
901217,365078,2025-04-17,88.59,No,
901218,230782,2025-04-17,56.22,No,
901219,307146,2025-04-17,52.84,No,
901220,308208,2025-04-17,71.81,Yes,2025-04-19
901221,200613,2025-04-17,75.20,No,
901222,314239,2025-04-18,59.78,No,
901223,306606,2025-04-18,35.66,No,
901224,329984,2025-04-18,29.15,No,
901225,282136,2025-04-18,54.98,No,
901226,321737,2025-04-18,65.11,No,
901227,367715,2025-04-18,73.56,No,
901228,284747,2025-04-18,96.82,No,
901229,243311,2025-04-18,76.45,No,
901230,222329,2025-04-18,40.37,No,
901231,212584,2025-04-18,80.30,No,
901232,363320,2025-04-18,96.44,No,
901233,232939,2025-04-18,93.45,No,
901234,261537,2025-04-18,77.10,No,
901235,277033,2025-04-18,61.36,No,
901236,354269,2025-04-18,91.83,No,
901237,317865,2025-04-18,56.38,No,
901238,215859,2025-04-18,39.80,No,
901239,374947,2025-04-18,94.31,No,
901240,338364,2025-04-18,132.85,No,
901241,332829,2025-04-18,107.98,No,
