Record ID,Deal Name,Deal Stage,Pipeline,Amount,Create Date,Close Date,Associated Contact ID,Deal owner,Google ad click id,Customer first order date
500168,Order 500168,Closed won,Ecommerce Pipeline,77.19,2025-12-01,2025-12-01,200191,PureGlow Storefront,Cj0KCQ42x00000194AbVxYz,2025-12-01
500169,Order 500169,Closed won,Ecommerce Pipeline,40.71,2025-12-01,2025-12-01,181531,PureGlow Storefront,Cj0KCQ42x00000195AbVxYz,2024-12-16
500170,Order 500170,Closed won,Ecommerce Pipeline,67.38,2025-12-01,2025-12-01,187846,PureGlow Storefront,Cj0KCQ42x00000196AbVxYz,2024-11-16
500171,Order 500171,Closed won,Ecommerce Pipeline,62.27,2025-12-01,2025-12-01,200192,PureGlow Storefront,Cj0KCQ42x00000197AbVxYz,2025-12-01
500172,Order 500172,Closed won,Ecommerce Pipeline,52.11,2025-12-01,2025-12-01,200193,PureGlow Storefront,Cj0KCQ42x00000198AbVxYz,2025-12-01
500173,Order 500173,Closed won,Ecommerce Pipeline,47.80,2025-12-01,2025-12-01,200194,PureGlow Storefront,Cj0KCQ42x00000199AbVxYz,2025-12-01
500174,Order 500174,Closed won,Ecommerce Pipeline,66.55,2025-12-01,2025-12-01,125344,PureGlow Storefront,Cj0KCQ42x00000200AbVxYz,2025-08-16
500175,Order 500175,Closed won,Ecommerce Pipeline,65.71,2025-12-01,2025-12-01,188061,PureGlow Storefront,Cj0KCQ42x00000201AbVxYz,2024-11-03
500176,Order 500176,Closed won,Ecommerce Pipeline,91.19,2025-12-01,2025-12-01,200170,PureGlow Storefront,Cj0KCQ42x00000202AbVxYz,2025-12-01
500177,Order 500177,Closed won,Ecommerce Pipeline,56.11,2025-12-01,2025-12-01,200195,PureGlow Storefront,,2025-12-01
500178,Order 500178,Closed won,Ecommerce Pipeline,83.92,2025-12-01,2025-12-01,200196,PureGlow Storefront,Cj0KCQ42x00000203AbVxYz,2025-12-01
500179,Order 500179,Closed won,Ecommerce Pipeline,98.94,2025-12-01,2025-12-01,186638,PureGlow Storefront,,2025-02-27
500180,Order 500180,Closed won,Ecommerce Pipeline,70.80,2025-12-01,2025-12-01,134441,PureGlow Storefront,Cj0KCQ42x00000204AbVxYz,2024-11-01
500181,Order 500181,Closed won,Ecommerce Pipeline,58.40,2025-12-01,2025-12-01,180434,PureGlow Storefront,Cj0KCQ42x00000205AbVxYz,2025-01-15
500182,Order 500182,Closed won,Ecommerce Pipeline,86.76,2025-12-01,2025-12-01,200197,PureGlow Storefront,Cj0KCQ42x00000206AbVxYz,2025-12-01
500183,Order 500183,Closed won,Ecommerce Pipeline,71.08,2025-12-01,2025-12-01,122401,PureGlow Storefront,Cj0KCQ42x00000207AbVxYz,2025-08-16
500184,Order 500184,Closed won,Ecommerce Pipeline,44.16,2025-12-01,2025-12-01,140277,PureGlow Storefront,Cj0KCQ42x00000208AbVxYz,2025-04-23
500185,Order 500185,Closed won,Ecommerce Pipeline,85.79,2025-12-01,2025-12-01,200198,PureGlow Storefront,Cj0KCQ42x00000209AbVxYz,2025-12-01
500186,Order 500186,Closed won,Ecommerce Pipeline,64.85,2025-12-01,2025-12-01,200199,PureGlow Storefront,,2025-12-01
500187,Order 500187,Closed won,Ecommerce Pipeline,83.14,2025-12-01,2025-12-01,200200,PureGlow Storefront,Cj0KCQ42x00000210AbVxYz,2025-12-01
500188,Order 500188,Closed won,Ecommerce Pipeline,74.29,2025-12-01,2025-12-01,183773,PureGlow Storefront,Cj0KCQ42x00000211AbVxYz,2025-04-20
500189,Order 500189,Closed won,Ecommerce Pipeline,46.83,2025-12-01,2025-12-01,184149,PureGlow Storefront,Cj0KCQ42x00000212AbVxYz,2025-06-28
500190,Order 500190,Closed won,Ecommerce Pipeline,64.23,2025-12-01,2025-12-01,200201,PureGlow Storefront,Cj0KCQ42x00000213AbVxYz,2025-12-01
500191,Order 500191,Closed won,Ecommerce Pipeline,64.85,2025-12-01,2025-12-01,200202,PureGlow Storefront,Cj0KCQ42x00000214AbVxYz,2025-12-01
500192,Order 500192,Closed won,Ecommerce Pipeline,55.60,2025-12-01,2025-12-01,143500,PureGlow Storefront,Cj0KCQ42x00000215AbVxYz,2025-06-07
500193,Order 500193,Closed won,Ecommerce Pipeline,92.24,2025-12-01,2025-12-01,200203,PureGlow Storefront,Cj0KCQ42x00000216AbVxYz,2025-12-01
500194,Order 500194,Closed won,Ecommerce Pipeline,47.36,2025-12-01,2025-12-01,200204,PureGlow Storefront,Cj0KCQ42x00000217AbVxYz,2025-12-01
500195,Order 500195,Closed won,Ecommerce Pipeline,75.71,2025-12-01,2025-12-01,200205,PureGlow Storefront,Cj0KCQ42x00000218AbVxYz,2025-12-01
500196,Order 500196,Closed won,Ecommerce Pipeline,39.56,2025-12-01,2025-12-01,200206,PureGlow Storefront,Cj0KCQ42x00000219AbVxYz,2025-12-01
500197,Order 500197,Closed won,Ecommerce Pipeline,81.49,2025-12-01,2025-12-01,177123,PureGlow Storefront,Cj0KCQ42x00000220AbVxYz,2025-01-15
500198,Order 500198,Closed won,Ecommerce Pipeline,55.78,2025-12-01,2025-12-01,200207,PureGlow Storefront,Cj0KCQ42x00000221AbVxYz,2025-12-01
500199,Order 500199,Closed won,Ecommerce Pipeline,69.89,2025-12-01,2025-12-01,200208,PureGlow Storefront,Cj0KCQ42x00000222AbVxYz,2025-12-01
500200,Order 500200,Closed won,Ecommerce Pipeline,57.37,2025-12-01,2025-12-01,121881,PureGlow Storefront,Cj0KCQ42x00000223AbVxYz,2025-03-04
500201,Order 500201,Closed won,Ecommerce Pipeline,31.49,2025-12-01,2025-12-01,200209,PureGlow Storefront,Cj0KCQ42x00000224AbVxYz,2025-12-01
500202,Order 500202,Closed won,Ecommerce Pipeline,93.11,2025-12-01,2025-12-01,200210,PureGlow Storefront,Cj0KCQ42x00000225AbVxYz,2025-12-01
500203,Order 500203,Closed won,Ecommerce Pipeline,58.39,2025-12-01,2025-12-01,200211,PureGlow Storefront,Cj0KCQ42x00000226AbVxYz,2025-12-01
500204,Order 500204,Closed won,Ecommerce Pipeline,31.41,2025-12-01,2025-12-01,200212,PureGlow Storefront,Cj0KCQ42x00000227AbVxYz,2025-12-01
500205,Order 500205,Closed won,Ecommerce Pipeline,48.34,2025-12-01,2025-12-01,200213,PureGlow Storefront,Cj0KCQ42x00000228AbVxYz,2025-12-01
500206,Order 500206,Closed won,Ecommerce Pipeline,81.31,2025-12-01,2025-12-01,200214,PureGlow Storefront,Cj0KCQ42x00000229AbVxYz,2025-12-01
500207,Order 500207,Closed won,Ecommerce Pipeline,75.03,2025-12-01,2025-12-01,200215,PureGlow Storefront,Cj0KCQ42x00000230AbVxYz,2025-12-01
500208,Order 500208,Closed won,Ecommerce Pipeline,60.51,2025-12-01,2025-12-01,180147,PureGlow Storefront,Cj0KCQ42x00000231AbVxYz,2025-09-28
500209,Order 500209,Closed won,Ecommerce Pipeline,63.71,2025-12-01,2025-12-01,200216,PureGlow Storefront,Cj0KCQ42x00000232AbVxYz,2025-12-01
500210,Order 500210,Closed won,Ecommerce Pipeline,37.66,2025-12-01,2025-12-01,200217,PureGlow Storefront,Cj0KCQ42x00000233AbVxYz,2025-12-01
500211,Order 500211,Closed won,Ecommerce Pipeline,53.27,2025-12-01,2025-12-01,157544,PureGlow Storefront,Cj0KCQ42x00000234AbVxYz,2024-11-30
500212,Order 500212,Closed won,Ecommerce Pipeline,63.47,2025-12-01,2025-12-01,200218,PureGlow Storefront,Cj0KCQ42x00000235AbVxYz,2025-12-01
500213,Order 500213,Closed won,Ecommerce Pipeline,98.93,2025-12-01,2025-12-01,200219,PureGlow Storefront,Cj0KCQ42x00000236AbVxYz,2025-12-01
500214,Order 500214,Closed won,Ecommerce Pipeline,69.71,2025-12-01,2025-12-01,200220,PureGlow Storefront,Cj0KCQ42x00000237AbVxYz,2025-12-01
500215,Order 500215,Closed won,Ecommerce Pipeline,53.80,2025-12-01,2025-12-01,200221,PureGlow Storefront,Cj0KCQ42x00000238AbVxYz,2025-12-01
500216,Order 500216,Closed won,Ecommerce Pipeline,29.17,2025-12-01,2025-12-01,136743,PureGlow Storefront,Cj0KCQ42x00000239AbVxYz,2025-06-08
500217,Order 500217,Closed won,Ecommerce Pipeline,47.79,2025-12-01,2025-12-01,200222,PureGlow Storefront,Cj0KCQ42x00000240AbVxYz,2025-12-01
500218,Order 500218,Closed won,Ecommerce Pipeline,21.50,2025-12-01,2025-12-01,166719,PureGlow Storefront,Cj0KCQ42x00000241AbVxYz,2025-07-22
500219,Order 500219,Closed won,Ecommerce Pipeline,74.16,2025-12-01,2025-12-01,180119,PureGlow Storefront,Cj0KCQ42x00000242AbVxYz,2025-07-09
500220,Order 500220,Closed won,Ecommerce Pipeline,20.75,2025-12-01,2025-12-01,200223,PureGlow Storefront,Cj0KCQ42x00000243AbVxYz,2025-12-01
500221,Order 500221,Closed won,Ecommerce Pipeline,62.49,2025-12-01,2025-12-01,184942,PureGlow Storefront,Cj0KCQ42x00000244AbVxYz,2024-12-28
500222,Order 500222,Closed won,Ecommerce Pipeline,59.69,2025-12-01,2025-12-01,200224,PureGlow Storefront,Cj0KCQ42x00000245AbVxYz,2025-12-01
500223,Order 500223,Closed won,Ecommerce Pipeline,86.81,2025-12-01,2025-12-01,200225,PureGlow Storefront,Cj0KCQ42x00000246AbVxYz,2025-12-01
500224,Order 500224,Closed won,Ecommerce Pipeline,78.97,2025-12-01,2025-12-01,181603,PureGlow Storefront,,2025-07-26
500225,Order 500225,Closed won,Ecommerce Pipeline,93.95,2025-12-01,2025-12-01,200226,PureGlow Storefront,Cj0KCQ42x00000247AbVxYz,2025-12-01
500226,Order 500226,Closed won,Ecommerce Pipeline,55.43,2025-12-01,2025-12-01,200227,PureGlow Storefront,Cj0KCQ42x00000248AbVxYz,2025-12-01
500227,Order 500227,Closed won,Ecommerce Pipeline,54.86,2025-12-01,2025-12-01,200228,PureGlow Storefront,Cj0KCQ42x00000249AbVxYz,2025-12-01
500228,Order 500228,Closed won,Ecommerce Pipeline,60.88,2025-12-01,2025-12-01,200229,PureGlow Storefront,Cj0KCQ42x00000250AbVxYz,2025-12-01
500229,Order 500229,Closed won,Ecommerce Pipeline,79.04,2025-12-01,2025-12-01,185720,PureGlow Storefront,Cj0KCQ42x00000251AbVxYz,2024-10-05
500230,Order 500230,Closed won,Ecommerce Pipeline,75.88,2025-12-01,2025-12-01,175332,PureGlow Storefront,Cj0KCQ42x00000252AbVxYz,2025-09-12
500231,Order 500231,Closed won,Ecommerce Pipeline,67.86,2025-12-01,2025-12-01,200230,PureGlow Storefront,Cj0KCQ42x00000253AbVxYz,2025-12-01
500232,Order 500232,Closed won,Ecommerce Pipeline,66.61,2025-12-01,2025-12-01,200231,PureGlow Storefront,Cj0KCQ42x00000254AbVxYz,2025-12-01
500233,Order 500233,Closed won,Ecommerce Pipeline,99.26,2025-12-01,2025-12-01,176663,PureGlow Storefront,Cj0KCQ42x00000255AbVxYz,2025-07-24
500234,Order 500234,Closed won,Ecommerce Pipeline,68.94,2025-12-01,2025-12-01,200232,PureGlow Storefront,Cj0KCQ42x00000256AbVxYz,2025-12-01
500235,Order 500235,Closed won,Ecommerce Pipeline,41.94,2025-12-01,2025-12-01,168653,PureGlow Storefront,Cj0KCQ42x00000257AbVxYz,2024-12-30
500236,Order 500236,Closed won,Ecommerce Pipeline,75.54,2025-12-01,2025-12-01,200233,PureGlow Storefront,Cj0KCQ42x00000258AbVxYz,2025-12-01
500237,Order 500237,Closed won,Ecommerce Pipeline,83.73,2025-12-01,2025-12-01,200234,PureGlow Storefront,Cj0KCQ42x00000259AbVxYz,2025-12-01
500238,Order 500238,Closed won,Ecommerce Pipeline,80.62,2025-12-01,2025-12-01,200235,PureGlow Storefront,Cj0KCQ42x00000260AbVxYz,2025-12-01
500239,Order 500239,Closed won,Ecommerce Pipeline,70.88,2025-12-01,2025-12-01,200236,PureGlow Storefront,Cj0KCQ42x00000261AbVxYz,2025-12-01
500240,Order 500240,Closed won,Ecommerce Pipeline,35.17,2025-12-01,2025-12-01,200237,PureGlow Storefront,Cj0KCQ42x00000262AbVxYz,2025-12-01
500241,Order 500241,Closed won,Ecommerce Pipeline,68.51,2025-12-01,2025-12-01,176833,PureGlow Storefront,Cj0KCQ42x00000263AbVxYz,2025-08-12
500242,Order 500242,Closed won,Ecommerce Pipeline,48.86,2025-12-01,2025-12-01,200238,PureGlow Storefront,,2025-12-01
500243,Order 500243,Closed won,Ecommerce Pipeline,90.03,2025-12-01,2025-12-01,147307,PureGlow Storefront,,2025-03-17
500244,Order 500244,Closed won,Ecommerce Pipeline,77.04,2025-12-01,2025-12-01,200239,PureGlow Storefront,Cj0KCQ42x00000264AbVxYz,2025-12-01
500245,Order 500245,Closed won,Ecommerce Pipeline,42.94,2025-12-01,2025-12-01,200240,PureGlow Storefront,Cj0KCQ42x00000265AbVxYz,2025-12-01
500246,Order 500246,Closed won,Ecommerce Pipeline,61.39,2025-12-01,2025-12-01,200241,PureGlow Storefront,,2025-12-01
500247,Order 500247,Closed won,Ecommerce Pipeline,64.46,2025-12-01,2025-12-01,200242,PureGlow Storefront,Cj0KCQ42x00000266AbVxYz,2025-12-01
500248,Order 500248,Closed won,Ecommerce Pipeline,74.56,2025-12-01,2025-12-01,200243,PureGlow Storefront,Cj0KCQ42x00000267AbVxYz,2025-12-01
500249,Order 500249,Closed won,Ecommerce Pipeline,57.75,2025-12-01,2025-12-01,200244,PureGlow Storefront,Cj0KCQ42x00000268AbVxYz,2025-12-01
500250,Order 500250,Closed won,Ecommerce Pipeline,20.01,2025-12-01,2025-12-01,200245,PureGlow Storefront,,2025-12-01
500251,Order 500251,Closed won,Ecommerce Pipeline,98.24,2025-12-01,2025-12-01,200246,PureGlow Storefront,Cj0KCQ42x00000269AbVxYz,2025-12-01
500252,Order 500252,Closed won,Ecommerce Pipeline,79.78,2025-12-01,2025-12-01,186139,PureGlow Storefront,Cj0KCQ42x00000270AbVxYz,2025-09-28
500253,Order 500253,Closed won,Ecommerce Pipeline,89.93,2025-12-01,2025-12-01,200247,PureGlow Storefront,Cj0KCQ42x00000271AbVxYz,2025-12-01
500254,Order 500254,Closed won,Ecommerce Pipeline,88.55,2025-12-01,2025-12-01,200248,PureGlow Storefront,Cj0KCQ42x00000272AbVxYz,2025-12-01
500255,Order 500255,Closed won,Ecommerce Pipeline,80.90,2025-12-01,2025-12-01,200249,PureGlow Storefront,Cj0KCQ42x00000273AbVxYz,2025-12-01
500256,Order 500256,Closed won,Ecommerce Pipeline,41.98,2025-12-01,2025-12-01,176518,PureGlow Storefront,Cj0KCQ42x00000274AbVxYz,2025-06-21
500257,Order 500257,Closed won,Ecommerce Pipeline,77.55,2025-12-01,2025-12-01,200250,PureGlow Storefront,Cj0KCQ42x00000275AbVxYz,2025-12-01
500258,Order 500258,Closed won,Ecommerce Pipeline,107.11,2025-12-01,2025-12-01,200251,PureGlow Storefront,Cj0KCQ42x00000276AbVxYz,2025-12-01
500259,Order 500259,Closed won,Ecommerce Pipeline,49.05,2025-12-01,2025-12-01,200252,PureGlow Storefront,Cj0KCQ42x00000277AbVxYz,2025-12-01
500260,Order 500260,Closed won,Ecommerce Pipeline,76.93,2025-12-01,2025-12-01,200253,PureGlow Storefront,Cj0KCQ42x00000278AbVxYz,2025-12-01
500261,Order 500261,Closed won,Ecommerce Pipeline,58.34,2025-12-01,2025-12-01,179388,PureGlow Storefront,Cj0KCQ42x00000279AbVxYz,2025-09-02
500262,Order 500262,Closed won,Ecommerce Pipeline,45.73,2025-12-01,2025-12-01,200254,PureGlow Storefront,Cj0KCQ42x00000280AbVxYz,2025-12-01
500263,Order 500263,Closed won,Ecommerce Pipeline,50.55,2025-12-01,2025-12-01,200255,PureGlow Storefront,Cj0KCQ42x00000281AbVxYz,2025-12-01
500264,Order 500264,Closed won,Ecommerce Pipeline,56.97,2025-12-01,2025-12-01,182720,PureGlow Storefront,Cj0KCQ42x00000282AbVxYz,2025-03-10
500265,Order 500265,Closed won,Ecommerce Pipeline,52.13,2025-12-01,2025-12-01,200256,PureGlow Storefront,Cj0KCQ42x00000283AbVxYz,2025-12-01
500266,Order 500266,Closed won,Ecommerce Pipeline,53.03,2025-12-01,2025-12-01,179489,PureGlow Storefront,Cj0KCQ42x00000284AbVxYz,2025-08-07
500267,Order 500267,Closed won,Ecommerce Pipeline,67.59,2025-12-01,2025-12-01,200257,PureGlow Storefront,Cj0KCQ42x00000285AbVxYz,2025-12-01
500268,Order 500268,Closed won,Ecommerce Pipeline,64.39,2025-12-01,2025-12-01,169742,PureGlow Storefront,Cj0KCQ42x00000286AbVxYz,2025-01-25
500269,Order 500269,Closed won,Ecommerce Pipeline,66.49,2025-12-01,2025-12-01,200258,PureGlow Storefront,,2025-12-01
500270,Order 500270,Closed won,Ecommerce Pipeline,88.61,2025-12-01,2025-12-01,200259,PureGlow Storefront,,2025-12-01
500271,Order 500271,Closed won,Ecommerce Pipeline,59.63,2025-12-01,2025-12-01,200260,PureGlow Storefront,,2025-12-01
500272,Order 500272,Closed won,Ecommerce Pipeline,36.57,2025-12-01,2025-12-01,200261,PureGlow Storefront,,2025-12-01
500273,Order 500273,Closed won,Ecommerce Pipeline,55.71,2025-12-01,2025-12-01,178012,PureGlow Storefront,,2024-12-11
500274,Order 500274,Closed won,Ecommerce Pipeline,72.62,2025-12-01,2025-12-01,181009,PureGlow Storefront,,2025-07-26
500275,Order 500275,Closed won,Ecommerce Pipeline,111.59,2025-12-01,2025-12-01,200262,PureGlow Storefront,,2025-12-01
500276,Order 500276,Closed won,Ecommerce Pipeline,87.07,2025-12-01,2025-12-01,200263,PureGlow Storefront,,2025-12-01
500277,Order 500277,Closed won,Ecommerce Pipeline,66.48,2025-12-01,2025-12-01,200264,PureGlow Storefront,,2025-12-01
500278,Order 500278,Closed won,Ecommerce Pipeline,54.59,2025-12-01,2025-12-01,200265,PureGlow Storefront,,2025-12-01
500279,Order 500279,Closed won,Ecommerce Pipeline,60.14,2025-12-01,2025-12-01,200266,PureGlow Storefront,,2025-12-01
500280,Order 500280,Closed won,Ecommerce Pipeline,88.42,2025-12-01,2025-12-01,200267,PureGlow Storefront,,2025-12-01
500281,Order 500281,Closed won,Ecommerce Pipeline,63.46,2025-12-01,2025-12-01,200268,PureGlow Storefront,,2025-12-01
500282,Order 500282,Closed won,Ecommerce Pipeline,71.68,2025-12-01,2025-12-01,200269,PureGlow Storefront,,2025-12-01
500283,Order 500283,Closed won,Ecommerce Pipeline,103.12,2025-12-01,2025-12-01,200270,PureGlow Storefront,,2025-12-01
500284,Order 500284,Closed won,Ecommerce Pipeline,62.50,2025-12-01,2025-12-01,200271,PureGlow Storefront,,2025-12-01
500285,Order 500285,Closed won,Ecommerce Pipeline,90.41,2025-12-01,2025-12-01,200272,PureGlow Storefront,,2025-12-01
500286,Order 500286,Closed won,Ecommerce Pipeline,60.33,2025-12-01,2025-12-01,200273,PureGlow Storefront,,2025-12-01
500287,Order 500287,Closed won,Ecommerce Pipeline,96.58,2025-12-01,2025-12-01,200274,PureGlow Storefront,,2025-12-01
500288,Order 500288,Closed won,Ecommerce Pipeline,58.61,2025-12-01,2025-12-01,200275,PureGlow Storefront,,2025-12-01
500289,Order 500289,Closed won,Ecommerce Pipeline,41.36,2025-12-01,2025-12-01,152193,PureGlow Storefront,,2025-07-02
500290,Order 500290,Closed won,Ecommerce Pipeline,71.10,2025-12-01,2025-12-01,200276,PureGlow Storefront,,2025-12-01
500291,Order 500291,Closed won,Ecommerce Pipeline,63.15,2025-12-01,2025-12-01,146524,PureGlow Storefront,,2025-10-26
500292,Order 500292,Closed won,Ecommerce Pipeline,49.10,2025-12-01,2025-12-01,200277,PureGlow Storefront,,2025-12-01
500293,Order 500293,Closed won,Ecommerce Pipeline,80.13,2025-12-01,2025-12-01,200278,PureGlow Storefront,,2025-12-01
500294,Order 500294,Closed won,Ecommerce Pipeline,75.60,2025-12-01,2025-12-01,200279,PureGlow Storefront,,2025-12-01
500295,Order 500295,Closed won,Ecommerce Pipeline,70.97,2025-12-01,2025-12-01,124231,PureGlow Storefront,,2025-04-25
500296,Order 500296,Closed won,Ecommerce Pipeline,52.87,2025-12-01,2025-12-01,141475,PureGlow Storefront,,2025-06-20
500297,Order 500297,Closed won,Ecommerce Pipeline,64.74,2025-12-01,2025-12-01,200280,PureGlow Storefront,,2025-12-01
500298,Open Deal 500298,Decision maker bought-in,Ecommerce Pipeline,556.16,2025-12-01,,200281,PureGlow Storefront,,
500299,Open Deal 500299,Contract sent,Ecommerce Pipeline,852.74,2025-12-01,,200282,PureGlow Storefront,,
500300,Order 500300,Closed won,Ecommerce Pipeline,101.37,2025-12-02,2025-12-02,200366,PureGlow Storefront,Cj0KCQ42x00000324AbVxYz,2025-12-02
500301,Order 500301,Closed won,Ecommerce Pipeline,60.48,2025-12-02,2025-12-02,200367,PureGlow Storefront,Cj0KCQ42x00000325AbVxYz,2025-12-02
500302,Order 500302,Closed won,Ecommerce Pipeline,87.32,2025-12-02,2025-12-02,186240,PureGlow Storefront,Cj0KCQ42x00000326AbVxYz,2025-09-22
500303,Order 500303,Closed won,Ecommerce Pipeline,47.85,2025-12-02,2025-12-02,169147,PureGlow Storefront,Cj0KCQ42x00000327AbVxYz,2025-09-26
500304,Order 500304,Closed won,Ecommerce Pipeline,78.59,2025-12-02,2025-12-02,200368,PureGlow Storefront,Cj0KCQ42x00000328AbVxYz,2025-12-02
500305,Order 500305,Closed won,Ecommerce Pipeline,89.48,2025-12-02,2025-12-02,200369,PureGlow Storefront,,2025-12-02
500306,Order 500306,Closed won,Ecommerce Pipeline,83.80,2025-12-02,2025-12-02,200370,PureGlow Storefront,Cj0KCQ42x00000329AbVxYz,2025-12-02
500307,Order 500307,Closed won,Ecommerce Pipeline,51.34,2025-12-02,2025-12-02,200371,PureGlow Storefront,Cj0KCQ42x00000330AbVxYz,2025-12-02
500308,Order 500308,Closed won,Ecommerce Pipeline,92.95,2025-12-02,2025-12-02,200372,PureGlow Storefront,Cj0KCQ42x00000331AbVxYz,2025-12-02
500309,Order 500309,Closed won,Ecommerce Pipeline,61.94,2025-12-02,2025-12-02,200373,PureGlow Storefront,Cj0KCQ42x00000332AbVxYz,2025-12-02
500310,Order 500310,Closed won,Ecommerce Pipeline,44.89,2025-12-02,2025-12-02,200374,PureGlow Storefront,Cj0KCQ42x00000333AbVxYz,2025-12-02
500311,Order 500311,Closed won,Ecommerce Pipeline,58.53,2025-12-02,2025-12-02,200375,PureGlow Storefront,Cj0KCQ42x00000334AbVxYz,2025-12-02
500312,Order 500312,Closed won,Ecommerce Pipeline,55.27,2025-12-02,2025-12-02,187754,PureGlow Storefront,Cj0KCQ42x00000335AbVxYz,2025-01-17
500313,Order 500313,Closed won,Ecommerce Pipeline,81.02,2025-12-02,2025-12-02,200376,PureGlow Storefront,Cj0KCQ42x00000336AbVxYz,2025-12-02
500314,Order 500314,Closed won,Ecommerce Pipeline,97.85,2025-12-02,2025-12-02,200377,PureGlow Storefront,Cj0KCQ42x00000337AbVxYz,2025-12-02
500315,Order 500315,Closed won,Ecommerce Pipeline,80.38,2025-12-02,2025-12-02,200378,PureGlow Storefront,Cj0KCQ42x00000338AbVxYz,2025-12-02
500316,Order 500316,Closed won,Ecommerce Pipeline,93.43,2025-12-02,2025-12-02,110945,PureGlow Storefront,Cj0KCQ42x00000339AbVxYz,2024-10-03
500317,Order 500317,Closed won,Ecommerce Pipeline,111.16,2025-12-02,2025-12-02,200379,PureGlow Storefront,,2025-12-02
500318,Order 500318,Closed won,Ecommerce Pipeline,89.06,2025-12-02,2025-12-02,183410,PureGlow Storefront,Cj0KCQ42x00000340AbVxYz,2024-12-17
500319,Order 500319,Closed won,Ecommerce Pipeline,62.91,2025-12-02,2025-12-02,140912,PureGlow Storefront,Cj0KCQ42x00000341AbVxYz,2025-03-12
500320,Order 500320,Closed won,Ecommerce Pipeline,66.43,2025-12-02,2025-12-02,179257,PureGlow Storefront,Cj0KCQ42x00000342AbVxYz,2025-11-09
500321,Order 500321,Closed won,Ecommerce Pipeline,84.35,2025-12-02,2025-12-02,150891,PureGlow Storefront,Cj0KCQ42x00000343AbVxYz,2025-04-10
500322,Order 500322,Closed won,Ecommerce Pipeline,58.17,2025-12-02,2025-12-02,180033,PureGlow Storefront,Cj0KCQ42x00000344AbVxYz,2025-05-23
500323,Order 500323,Closed won,Ecommerce Pipeline,62.19,2025-12-02,2025-12-02,183766,PureGlow Storefront,Cj0KCQ42x00000345AbVxYz,2025-04-10
500324,Order 500324,Closed won,Ecommerce Pipeline,61.65,2025-12-02,2025-12-02,200380,PureGlow Storefront,Cj0KCQ42x00000346AbVxYz,2025-12-02
500325,Order 500325,Closed won,Ecommerce Pipeline,43.36,2025-12-02,2025-12-02,200381,PureGlow Storefront,Cj0KCQ42x00000347AbVxYz,2025-12-02
500326,Order 500326,Closed won,Ecommerce Pipeline,54.43,2025-12-02,2025-12-02,175698,PureGlow Storefront,Cj0KCQ42x00000348AbVxYz,2025-10-06
500327,Order 500327,Closed won,Ecommerce Pipeline,98.31,2025-12-02,2025-12-02,200382,PureGlow Storefront,Cj0KCQ42x00000349AbVxYz,2025-12-02
